[rospy.client][INFO] 2017-03-30 15:25:19,144: init_node, name[/acrobot_control_node], pid[8758]
[xmlrpc][INFO] 2017-03-30 15:25:19,145: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-03-30 15:25:19,145: Started XML-RPC server [http://hancheol:38854/]
[rospy.init][INFO] 2017-03-30 15:25:19,145: ROS Slave URI: [http://hancheol:38854/]
[rospy.impl.masterslave][INFO] 2017-03-30 15:25:19,145: _ready: http://hancheol:38854/
[rospy.registration][INFO] 2017-03-30 15:25:19,146: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2017-03-30 15:25:19,147: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2017-03-30 15:25:19,246: registered with master
[rospy.rosout][INFO] 2017-03-30 15:25:19,247: initializing /rosout core topic
[rospy.rosout][INFO] 2017-03-30 15:25:19,250: connected to core topic /rosout
[rospy.simtime][INFO] 2017-03-30 15:25:19,251: initializing /clock core topic
[rospy.simtime][INFO] 2017-03-30 15:25:19,255: connected to core topic /clock
[rosout][INFO] 2017-03-30 15:25:34,310: /acrobot_control_node, u = -0.100089
[rosout][INFO] 2017-03-30 15:25:34,321: /acrobot_control_node, u = -0.097070
[rosout][INFO] 2017-03-30 15:25:34,330: /acrobot_control_node, u = -0.097070
[rosout][INFO] 2017-03-30 15:25:34,345: /acrobot_control_node, u = -0.093967
[rosout][INFO] 2017-03-30 15:25:34,356: /acrobot_control_node, u = -0.093967
[rosout][INFO] 2017-03-30 15:25:34,365: /acrobot_control_node, u = -0.090814
[rosout][INFO] 2017-03-30 15:25:34,378: /acrobot_control_node, u = -0.090814
[rosout][INFO] 2017-03-30 15:25:34,389: /acrobot_control_node, u = -0.087629
[rosout][INFO] 2017-03-30 15:25:34,398: /acrobot_control_node, u = -0.087629
[rosout][INFO] 2017-03-30 15:25:34,411: /acrobot_control_node, u = -0.084431
[rosout][INFO] 2017-03-30 15:25:34,423: /acrobot_control_node, u = -0.084431
[rosout][INFO] 2017-03-30 15:25:34,435: /acrobot_control_node, u = -0.081226
[rosout][INFO] 2017-03-30 15:25:34,445: /acrobot_control_node, u = -0.081226
[rosout][INFO] 2017-03-30 15:25:34,455: /acrobot_control_node, u = -0.078030
[rosout][INFO] 2017-03-30 15:25:34,466: /acrobot_control_node, u = -0.078030
[rosout][INFO] 2017-03-30 15:25:34,479: /acrobot_control_node, u = -0.074857
[rosout][INFO] 2017-03-30 15:25:34,489: /acrobot_control_node, u = -0.074857
[rosout][INFO] 2017-03-30 15:25:34,500: /acrobot_control_node, u = -0.071737
[rosout][INFO] 2017-03-30 15:25:34,517: /acrobot_control_node, u = -0.068692
[rosout][INFO] 2017-03-30 15:25:34,521: /acrobot_control_node, u = -0.068692
[rosout][INFO] 2017-03-30 15:25:34,530: /acrobot_control_node, u = -0.068692
[rosout][INFO] 2017-03-30 15:25:34,541: /acrobot_control_node, u = -0.065774
[rosout][INFO] 2017-03-30 15:25:34,553: /acrobot_control_node, u = -0.065774
[rosout][INFO] 2017-03-30 15:25:34,561: /acrobot_control_node, u = -0.062944
[rosout][INFO] 2017-03-30 15:25:34,575: /acrobot_control_node, u = -0.062944
[rosout][INFO] 2017-03-30 15:25:34,587: /acrobot_control_node, u = -0.060151
[rosout][INFO] 2017-03-30 15:25:34,598: /acrobot_control_node, u = -0.060151
[rosout][INFO] 2017-03-30 15:25:34,609: /acrobot_control_node, u = -0.057471
[rosout][INFO] 2017-03-30 15:25:34,617: /acrobot_control_node, u = -0.057471
[rosout][INFO] 2017-03-30 15:25:34,630: /acrobot_control_node, u = -0.054908
[rosout][INFO] 2017-03-30 15:25:34,639: /acrobot_control_node, u = -0.054908
[rosout][INFO] 2017-03-30 15:25:34,648: /acrobot_control_node, u = -0.052438
[rosout][INFO] 2017-03-30 15:25:34,657: /acrobot_control_node, u = -0.052438
[rosout][INFO] 2017-03-30 15:25:34,668: /acrobot_control_node, u = -0.050043
[rosout][INFO] 2017-03-30 15:25:34,679: /acrobot_control_node, u = -0.050043
[rosout][INFO] 2017-03-30 15:25:34,689: /acrobot_control_node, u = -0.047784
[rosout][INFO] 2017-03-30 15:25:34,698: /acrobot_control_node, u = -0.047784
[rosout][INFO] 2017-03-30 15:25:34,707: /acrobot_control_node, u = -0.045670
[rosout][INFO] 2017-03-30 15:25:34,718: /acrobot_control_node, u = -0.045670
[rosout][INFO] 2017-03-30 15:25:34,729: /acrobot_control_node, u = -0.043697
[rosout][INFO] 2017-03-30 15:25:34,739: /acrobot_control_node, u = -0.043697
[rosout][INFO] 2017-03-30 15:25:34,750: /acrobot_control_node, u = -0.041863
[rosout][INFO] 2017-03-30 15:25:34,762: /acrobot_control_node, u = -0.041863
[rosout][INFO] 2017-03-30 15:25:34,772: /acrobot_control_node, u = -0.040166
[rosout][INFO] 2017-03-30 15:25:34,783: /acrobot_control_node, u = -0.040166
[rosout][INFO] 2017-03-30 15:25:34,798: /acrobot_control_node, u = -0.038615
[rosout][INFO] 2017-03-30 15:25:34,806: /acrobot_control_node, u = -0.038615
[rosout][INFO] 2017-03-30 15:25:34,816: /acrobot_control_node, u = -0.037193
[rosout][INFO] 2017-03-30 15:25:34,826: /acrobot_control_node, u = -0.037193
[rosout][INFO] 2017-03-30 15:25:34,838: /acrobot_control_node, u = -0.035894
[rosout][INFO] 2017-03-30 15:25:34,850: /acrobot_control_node, u = -0.035894
[rosout][INFO] 2017-03-30 15:25:34,861: /acrobot_control_node, u = -0.034751
[rosout][INFO] 2017-03-30 15:25:34,873: /acrobot_control_node, u = -0.034751
[rosout][INFO] 2017-03-30 15:25:34,885: /acrobot_control_node, u = -0.033774
[rosout][INFO] 2017-03-30 15:25:34,894: /acrobot_control_node, u = -0.033774
[rosout][INFO] 2017-03-30 15:25:34,905: /acrobot_control_node, u = -0.032962
[rosout][INFO] 2017-03-30 15:25:34,915: /acrobot_control_node, u = -0.032962
[rosout][INFO] 2017-03-30 15:25:34,928: /acrobot_control_node, u = -0.032317
[rosout][INFO] 2017-03-30 15:25:34,938: /acrobot_control_node, u = -0.032317
[rosout][INFO] 2017-03-30 15:25:34,949: /acrobot_control_node, u = -0.031845
[rosout][INFO] 2017-03-30 15:25:34,961: /acrobot_control_node, u = -0.031845
[rosout][INFO] 2017-03-30 15:25:34,972: /acrobot_control_node, u = -0.031550
[rosout][INFO] 2017-03-30 15:25:34,984: /acrobot_control_node, u = -0.031550
[rosout][INFO] 2017-03-30 15:25:34,996: /acrobot_control_node, u = -0.031431
[rosout][INFO] 2017-03-30 15:25:35,007: /acrobot_control_node, u = -0.031431
[rosout][INFO] 2017-03-30 15:25:35,019: /acrobot_control_node, u = -0.031483
[rosout][INFO] 2017-03-30 15:25:35,029: /acrobot_control_node, u = -0.031483
[rosout][INFO] 2017-03-30 15:25:35,041: /acrobot_control_node, u = -0.031702
[rosout][INFO] 2017-03-30 15:25:35,054: /acrobot_control_node, u = -0.031702
[rosout][INFO] 2017-03-30 15:25:35,064: /acrobot_control_node, u = -0.032107
[rosout][INFO] 2017-03-30 15:25:35,076: /acrobot_control_node, u = -0.032107
[rosout][INFO] 2017-03-30 15:25:35,089: /acrobot_control_node, u = -0.032624
[rosout][INFO] 2017-03-30 15:25:35,100: /acrobot_control_node, u = -0.032624
[rosout][INFO] 2017-03-30 15:25:35,118: /acrobot_control_node, u = -0.033314
[rosout][INFO] 2017-03-30 15:25:35,126: /acrobot_control_node, u = -0.033314
[rosout][INFO] 2017-03-30 15:25:35,138: /acrobot_control_node, u = -0.034157
[rosout][INFO] 2017-03-30 15:25:35,151: /acrobot_control_node, u = -0.035146
[rosout][INFO] 2017-03-30 15:25:35,164: /acrobot_control_node, u = -0.035146
[rosout][INFO] 2017-03-30 15:25:35,173: /acrobot_control_node, u = -0.035146
[rosout][INFO] 2017-03-30 15:25:35,186: /acrobot_control_node, u = -0.036249
[rosout][INFO] 2017-03-30 15:25:35,197: /acrobot_control_node, u = -0.036249
[rosout][INFO] 2017-03-30 15:25:35,207: /acrobot_control_node, u = -0.037482
[rosout][INFO] 2017-03-30 15:25:35,218: /acrobot_control_node, u = -0.037482
[rosout][INFO] 2017-03-30 15:25:35,230: /acrobot_control_node, u = -0.038856
[rosout][INFO] 2017-03-30 15:25:35,239: /acrobot_control_node, u = -0.038856
[rosout][INFO] 2017-03-30 15:25:35,249: /acrobot_control_node, u = -0.040374
[rosout][INFO] 2017-03-30 15:25:35,262: /acrobot_control_node, u = -0.040374
[rosout][INFO] 2017-03-30 15:25:35,274: /acrobot_control_node, u = -0.042029
[rosout][INFO] 2017-03-30 15:25:35,284: /acrobot_control_node, u = -0.042029
[rosout][INFO] 2017-03-30 15:25:35,297: /acrobot_control_node, u = -0.043802
[rosout][INFO] 2017-03-30 15:25:35,308: /acrobot_control_node, u = -0.043802
[rosout][INFO] 2017-03-30 15:25:35,319: /acrobot_control_node, u = -0.045702
[rosout][INFO] 2017-03-30 15:25:35,340: /acrobot_control_node, u = -0.047733
[rosout][INFO] 2017-03-30 15:25:35,343: /acrobot_control_node, u = -0.047733
[rosout][INFO] 2017-03-30 15:25:35,354: /acrobot_control_node, u = -0.047733
[rosout][INFO] 2017-03-30 15:25:35,366: /acrobot_control_node, u = -0.049838
[rosout][INFO] 2017-03-30 15:25:35,376: /acrobot_control_node, u = -0.049838
[rosout][INFO] 2017-03-30 15:25:35,386: /acrobot_control_node, u = -0.052012
[rosout][INFO] 2017-03-30 15:25:35,401: /acrobot_control_node, u = -0.052012
[rosout][INFO] 2017-03-30 15:25:35,408: /acrobot_control_node, u = -0.054266
[rosout][INFO] 2017-03-30 15:25:35,420: /acrobot_control_node, u = -0.054266
[rosout][INFO] 2017-03-30 15:25:35,430: /acrobot_control_node, u = -0.056586
[rosout][INFO] 2017-03-30 15:25:35,440: /acrobot_control_node, u = -0.056586
[rosout][INFO] 2017-03-30 15:25:35,452: /acrobot_control_node, u = -0.058990
[rosout][INFO] 2017-03-30 15:25:35,462: /acrobot_control_node, u = -0.058990
[rosout][INFO] 2017-03-30 15:25:35,476: /acrobot_control_node, u = -0.061497
[rosout][INFO] 2017-03-30 15:25:35,487: /acrobot_control_node, u = -0.061497
[rosout][INFO] 2017-03-30 15:25:35,497: /acrobot_control_node, u = -0.064030
[rosout][INFO] 2017-03-30 15:25:35,511: /acrobot_control_node, u = -0.064030
[rosout][INFO] 2017-03-30 15:25:35,523: /acrobot_control_node, u = -0.066587
[rosout][INFO] 2017-03-30 15:25:35,533: /acrobot_control_node, u = -0.066587
[rosout][INFO] 2017-03-30 15:25:35,545: /acrobot_control_node, u = -0.069171
[rosout][INFO] 2017-03-30 15:25:35,555: /acrobot_control_node, u = -0.069171
[rosout][INFO] 2017-03-30 15:25:35,567: /acrobot_control_node, u = -0.071779
[rosout][INFO] 2017-03-30 15:25:35,577: /acrobot_control_node, u = -0.071779
[rosout][INFO] 2017-03-30 15:25:35,591: /acrobot_control_node, u = -0.074398
[rosout][INFO] 2017-03-30 15:25:35,601: /acrobot_control_node, u = -0.074398
[rosout][INFO] 2017-03-30 15:25:35,613: /acrobot_control_node, u = -0.077027
[rosout][INFO] 2017-03-30 15:25:35,623: /acrobot_control_node, u = -0.077027
[rosout][INFO] 2017-03-30 15:25:35,635: /acrobot_control_node, u = -0.079668
[rosout][INFO] 2017-03-30 15:25:35,643: /acrobot_control_node, u = -0.079668
[rosout][INFO] 2017-03-30 15:25:35,654: /acrobot_control_node, u = -0.082289
[rosout][INFO] 2017-03-30 15:25:35,666: /acrobot_control_node, u = -0.082289
[rosout][INFO] 2017-03-30 15:25:35,677: /acrobot_control_node, u = -0.084869
[rosout][INFO] 2017-03-30 15:25:35,688: /acrobot_control_node, u = -0.084869
[rosout][INFO] 2017-03-30 15:25:35,699: /acrobot_control_node, u = -0.087427
[rosout][INFO] 2017-03-30 15:25:35,708: /acrobot_control_node, u = -0.087427
[rosout][INFO] 2017-03-30 15:25:35,722: /acrobot_control_node, u = -0.089990
[rosout][INFO] 2017-03-30 15:25:35,732: /acrobot_control_node, u = -0.089990
[rosout][INFO] 2017-03-30 15:25:35,742: /acrobot_control_node, u = -0.092539
[rosout][INFO] 2017-03-30 15:25:35,754: /acrobot_control_node, u = -0.092539
[rosout][INFO] 2017-03-30 15:25:35,766: /acrobot_control_node, u = -0.095041
[rosout][INFO] 2017-03-30 15:25:35,776: /acrobot_control_node, u = -0.095041
[rosout][INFO] 2017-03-30 15:25:35,787: /acrobot_control_node, u = -0.097455
[rosout][INFO] 2017-03-30 15:25:35,802: /acrobot_control_node, u = -0.097455
[rosout][INFO] 2017-03-30 15:25:35,811: /acrobot_control_node, u = -0.099778
[rosout][INFO] 2017-03-30 15:25:35,822: /acrobot_control_node, u = -0.099778
[rosout][INFO] 2017-03-30 15:25:35,834: /acrobot_control_node, u = -0.101993
[rosout][INFO] 2017-03-30 15:25:35,845: /acrobot_control_node, u = -0.101993
[rosout][INFO] 2017-03-30 15:25:35,857: /acrobot_control_node, u = -0.104087
[rosout][INFO] 2017-03-30 15:25:35,868: /acrobot_control_node, u = -0.104087
[rosout][INFO] 2017-03-30 15:25:35,877: /acrobot_control_node, u = -0.106077
[rosout][INFO] 2017-03-30 15:25:35,889: /acrobot_control_node, u = -0.106077
[rosout][INFO] 2017-03-30 15:25:35,904: /acrobot_control_node, u = -0.107986
[rosout][INFO] 2017-03-30 15:25:35,912: /acrobot_control_node, u = -0.107986
[rosout][INFO] 2017-03-30 15:25:35,925: /acrobot_control_node, u = -0.109820
[rosout][INFO] 2017-03-30 15:25:35,941: /acrobot_control_node, u = -0.111556
[rosout][INFO] 2017-03-30 15:25:35,947: /acrobot_control_node, u = -0.111556
[rosout][INFO] 2017-03-30 15:25:35,959: /acrobot_control_node, u = -0.111556
[rosout][INFO] 2017-03-30 15:25:35,971: /acrobot_control_node, u = -0.113153
[rosout][INFO] 2017-03-30 15:25:35,982: /acrobot_control_node, u = -0.113153
[rosout][INFO] 2017-03-30 15:25:35,994: /acrobot_control_node, u = -0.114622
[rosout][INFO] 2017-03-30 15:25:36,008: /acrobot_control_node, u = -0.114622
[rosout][INFO] 2017-03-30 15:25:36,017: /acrobot_control_node, u = -0.115985
[rosout][INFO] 2017-03-30 15:25:36,027: /acrobot_control_node, u = -0.115985
[rosout][INFO] 2017-03-30 15:25:36,042: /acrobot_control_node, u = -0.117239
[rosout][INFO] 2017-03-30 15:25:36,051: /acrobot_control_node, u = -0.117239
[rosout][INFO] 2017-03-30 15:25:36,060: /acrobot_control_node, u = -0.118389
[rosout][INFO] 2017-03-30 15:25:36,071: /acrobot_control_node, u = -0.118389
[rosout][INFO] 2017-03-30 15:25:36,084: /acrobot_control_node, u = -0.119445
[rosout][INFO] 2017-03-30 15:25:36,093: /acrobot_control_node, u = -0.119445
[rosout][INFO] 2017-03-30 15:25:36,105: /acrobot_control_node, u = -0.120392
[rosout][INFO] 2017-03-30 15:25:36,118: /acrobot_control_node, u = -0.120392
[rosout][INFO] 2017-03-30 15:25:36,128: /acrobot_control_node, u = -0.121209
[rosout][INFO] 2017-03-30 15:25:36,140: /acrobot_control_node, u = -0.121209
[rosout][INFO] 2017-03-30 15:25:36,152: /acrobot_control_node, u = -0.121892
[rosout][INFO] 2017-03-30 15:25:36,163: /acrobot_control_node, u = -0.121892
[rosout][INFO] 2017-03-30 15:25:36,174: /acrobot_control_node, u = -0.122433
[rosout][INFO] 2017-03-30 15:25:36,185: /acrobot_control_node, u = -0.122433
[rosout][INFO] 2017-03-30 15:25:36,197: /acrobot_control_node, u = -0.122828
[rosout][INFO] 2017-03-30 15:25:36,210: /acrobot_control_node, u = -0.122828
[rosout][INFO] 2017-03-30 15:25:36,224: /acrobot_control_node, u = -0.123075
[rosout][INFO] 2017-03-30 15:25:36,235: /acrobot_control_node, u = -0.123075
[rosout][INFO] 2017-03-30 15:25:36,245: /acrobot_control_node, u = -0.123171
[rosout][INFO] 2017-03-30 15:25:36,255: /acrobot_control_node, u = -0.123171
[rosout][INFO] 2017-03-30 15:25:36,264: /acrobot_control_node, u = -0.123119
[rosout][INFO] 2017-03-30 15:25:36,274: /acrobot_control_node, u = -0.123119
[rosout][INFO] 2017-03-30 15:25:36,284: /acrobot_control_node, u = -0.122920
[rosout][INFO] 2017-03-30 15:25:36,295: /acrobot_control_node, u = -0.122920
[rosout][INFO] 2017-03-30 15:25:36,306: /acrobot_control_node, u = -0.122577
[rosout][INFO] 2017-03-30 15:25:36,317: /acrobot_control_node, u = -0.122577
[rosout][INFO] 2017-03-30 15:25:36,329: /acrobot_control_node, u = -0.122092
[rosout][INFO] 2017-03-30 15:25:36,342: /acrobot_control_node, u = -0.122092
[rosout][INFO] 2017-03-30 15:25:36,352: /acrobot_control_node, u = -0.121478
[rosout][INFO] 2017-03-30 15:25:36,362: /acrobot_control_node, u = -0.121478
[rosout][INFO] 2017-03-30 15:25:36,374: /acrobot_control_node, u = -0.120739
[rosout][INFO] 2017-03-30 15:25:36,385: /acrobot_control_node, u = -0.120739
[rosout][INFO] 2017-03-30 15:25:36,399: /acrobot_control_node, u = -0.119880
[rosout][INFO] 2017-03-30 15:25:36,408: /acrobot_control_node, u = -0.119880
[rosout][INFO] 2017-03-30 15:25:36,419: /acrobot_control_node, u = -0.118900
[rosout][INFO] 2017-03-30 15:25:36,427: /acrobot_control_node, u = -0.118900
[rosout][INFO] 2017-03-30 15:25:36,441: /acrobot_control_node, u = -0.117806
[rosout][INFO] 2017-03-30 15:25:36,452: /acrobot_control_node, u = -0.117806
[rosout][INFO] 2017-03-30 15:25:36,461: /acrobot_control_node, u = -0.116614
[rosout][INFO] 2017-03-30 15:25:36,473: /acrobot_control_node, u = -0.116614
[rosout][INFO] 2017-03-30 15:25:36,482: /acrobot_control_node, u = -0.115329
[rosout][INFO] 2017-03-30 15:25:36,493: /acrobot_control_node, u = -0.115329
[rosout][INFO] 2017-03-30 15:25:36,504: /acrobot_control_node, u = -0.113949
[rosout][INFO] 2017-03-30 15:25:36,517: /acrobot_control_node, u = -0.113949
[rosout][INFO] 2017-03-30 15:25:36,526: /acrobot_control_node, u = -0.112479
[rosout][INFO] 2017-03-30 15:25:36,536: /acrobot_control_node, u = -0.112479
[rosout][INFO] 2017-03-30 15:25:36,549: /acrobot_control_node, u = -0.110932
[rosout][INFO] 2017-03-30 15:25:36,558: /acrobot_control_node, u = -0.110932
[rosout][INFO] 2017-03-30 15:25:36,569: /acrobot_control_node, u = -0.109303
[rosout][INFO] 2017-03-30 15:25:36,584: /acrobot_control_node, u = -0.109303
[rosout][INFO] 2017-03-30 15:25:36,593: /acrobot_control_node, u = -0.107589
[rosout][INFO] 2017-03-30 15:25:36,603: /acrobot_control_node, u = -0.107589
[rosout][INFO] 2017-03-30 15:25:36,615: /acrobot_control_node, u = -0.105795
[rosout][INFO] 2017-03-30 15:25:36,623: /acrobot_control_node, u = -0.105795
[rosout][INFO] 2017-03-30 15:25:36,635: /acrobot_control_node, u = -0.103918
[rosout][INFO] 2017-03-30 15:25:36,643: /acrobot_control_node, u = -0.103918
[rosout][INFO] 2017-03-30 15:25:36,656: /acrobot_control_node, u = -0.101960
[rosout][INFO] 2017-03-30 15:25:36,665: /acrobot_control_node, u = -0.101960
[rosout][INFO] 2017-03-30 15:25:36,677: /acrobot_control_node, u = -0.099935
[rosout][INFO] 2017-03-30 15:25:36,690: /acrobot_control_node, u = -0.099935
[rosout][INFO] 2017-03-30 15:25:36,699: /acrobot_control_node, u = -0.097866
[rosout][INFO] 2017-03-30 15:25:36,709: /acrobot_control_node, u = -0.097866
[rosout][INFO] 2017-03-30 15:25:36,719: /acrobot_control_node, u = -0.095760
[rosout][INFO] 2017-03-30 15:25:36,732: /acrobot_control_node, u = -0.095760
[rosout][INFO] 2017-03-30 15:25:36,742: /acrobot_control_node, u = -0.093624
[rosout][INFO] 2017-03-30 15:25:36,752: /acrobot_control_node, u = -0.093624
[rosout][INFO] 2017-03-30 15:25:36,765: /acrobot_control_node, u = -0.091481
[rosout][INFO] 2017-03-30 15:25:36,776: /acrobot_control_node, u = -0.091481
[rosout][INFO] 2017-03-30 15:25:36,789: /acrobot_control_node, u = -0.089337
[rosout][INFO] 2017-03-30 15:25:36,800: /acrobot_control_node, u = -0.089337
[rosout][INFO] 2017-03-30 15:25:36,811: /acrobot_control_node, u = -0.087191
[rosout][INFO] 2017-03-30 15:25:36,821: /acrobot_control_node, u = -0.087191
[rosout][INFO] 2017-03-30 15:25:36,832: /acrobot_control_node, u = -0.085045
[rosout][INFO] 2017-03-30 15:25:36,842: /acrobot_control_node, u = -0.085045
[rosout][INFO] 2017-03-30 15:25:36,852: /acrobot_control_node, u = -0.082900
[rosout][INFO] 2017-03-30 15:25:36,863: /acrobot_control_node, u = -0.082900
[rosout][INFO] 2017-03-30 15:25:36,875: /acrobot_control_node, u = -0.080757
[rosout][INFO] 2017-03-30 15:25:36,886: /acrobot_control_node, u = -0.080757
[rosout][INFO] 2017-03-30 15:25:36,896: /acrobot_control_node, u = -0.078629
[rosout][INFO] 2017-03-30 15:25:36,906: /acrobot_control_node, u = -0.078629
[rosout][INFO] 2017-03-30 15:25:36,914: /acrobot_control_node, u = -0.076515
[rosout][INFO] 2017-03-30 15:25:36,928: /acrobot_control_node, u = -0.076515
[rosout][INFO] 2017-03-30 15:25:36,937: /acrobot_control_node, u = -0.074427
[rosout][INFO] 2017-03-30 15:25:36,948: /acrobot_control_node, u = -0.074427
[rosout][INFO] 2017-03-30 15:25:36,959: /acrobot_control_node, u = -0.072372
[rosout][INFO] 2017-03-30 15:25:36,970: /acrobot_control_node, u = -0.072372
[rosout][INFO] 2017-03-30 15:25:36,980: /acrobot_control_node, u = -0.070353
[rosout][INFO] 2017-03-30 15:25:36,998: /acrobot_control_node, u = -0.068381
[rosout][INFO] 2017-03-30 15:25:37,005: /acrobot_control_node, u = -0.068381
[rosout][INFO] 2017-03-30 15:25:37,017: /acrobot_control_node, u = -0.068381
[rosout][INFO] 2017-03-30 15:25:37,028: /acrobot_control_node, u = -0.066498
[rosout][INFO] 2017-03-30 15:25:37,040: /acrobot_control_node, u = -0.066498
[rosout][INFO] 2017-03-30 15:25:37,048: /acrobot_control_node, u = -0.064686
[rosout][INFO] 2017-03-30 15:25:37,062: /acrobot_control_node, u = -0.064686
[rosout][INFO] 2017-03-30 15:25:37,076: /acrobot_control_node, u = -0.062935
[rosout][INFO] 2017-03-30 15:25:37,083: /acrobot_control_node, u = -0.062935
[rosout][INFO] 2017-03-30 15:25:37,093: /acrobot_control_node, u = -0.061235
[rosout][INFO] 2017-03-30 15:25:37,106: /acrobot_control_node, u = -0.061235
[rosout][INFO] 2017-03-30 15:25:37,116: /acrobot_control_node, u = -0.059581
[rosout][INFO] 2017-03-30 15:25:37,127: /acrobot_control_node, u = -0.059581
[rosout][INFO] 2017-03-30 15:25:37,139: /acrobot_control_node, u = -0.058010
[rosout][INFO] 2017-03-30 15:25:37,152: /acrobot_control_node, u = -0.058010
[rosout][INFO] 2017-03-30 15:25:37,163: /acrobot_control_node, u = -0.056530
[rosout][INFO] 2017-03-30 15:25:37,177: /acrobot_control_node, u = -0.056530
[rosout][INFO] 2017-03-30 15:25:37,187: /acrobot_control_node, u = -0.055133
[rosout][INFO] 2017-03-30 15:25:37,197: /acrobot_control_node, u = -0.055133
[rosout][INFO] 2017-03-30 15:25:37,212: /acrobot_control_node, u = -0.053796
[rosout][INFO] 2017-03-30 15:25:37,222: /acrobot_control_node, u = -0.053796
[rosout][INFO] 2017-03-30 15:25:37,232: /acrobot_control_node, u = -0.052563
[rosout][INFO] 2017-03-30 15:25:37,245: /acrobot_control_node, u = -0.052563
[rosout][INFO] 2017-03-30 15:25:37,256: /acrobot_control_node, u = -0.051429
[rosout][INFO] 2017-03-30 15:25:37,267: /acrobot_control_node, u = -0.051429
[rosout][INFO] 2017-03-30 15:25:37,278: /acrobot_control_node, u = -0.050430
[rosout][INFO] 2017-03-30 15:25:37,289: /acrobot_control_node, u = -0.050430
[rosout][INFO] 2017-03-30 15:25:37,300: /acrobot_control_node, u = -0.049571
[rosout][INFO] 2017-03-30 15:25:37,312: /acrobot_control_node, u = -0.049571
[rosout][INFO] 2017-03-30 15:25:37,322: /acrobot_control_node, u = -0.048852
